,Histidine,Malate,dUMP,Citrate,Glucose-1-phosphate,Ornithine,Citrate_Cyto,Glutamine,dCDP,Glucose,Methionine,AMP,DolichylphosphateD-mannose,Lactate,2OG,GMP,Hypoxanthine,UDP-N-acetylglucosamine,Propanoyl-CoA,Acetyl-CoA,Putrescine,Deoxyadenosine,Succinate,Cholesterol,Succinyl-CoA,(Glc)3(GlcNAc)2(Man)9(Asn)1,B-Alanine,Lysine,Cysteine,UMP,Pyruvate,Arginine,Pyrimidine,IMP,Choline,Glutathione,Glutamate,Leucine,G3P,Citrulline,ItaconicAcid,Argininosuccinate,Isoleucine,Xanthine,Threonine,3PD,Valine,UDP-glucuronicacid,dTMP,G6P,Proline,Aspartate,Oxaloacetate,Serine,dCMP,XMP,Spermine,(GlcNAc)4(Man)3(Asn)1,AICAR,GABA,Glycine,CDP,"(E,E)-Farnesyl-PP",(Gal)1(GlcNAc)1(Man)1(Ser/Thr)1,PRPP,Dolichylphosphate
E3.2.455,1.142135158207696,-0.8445424123452338,0.11010321372406186,0.16692090821898642,0.710187583196055,-0.31870700719291045,-0.14743826495395895,0.3592355250339163,2.0352427984850765,-0.34487202468233713,0.24708597485520878,-0.3999442711789216,-0.03514095280721413,0.4844455934658277,0.5045320029943978,-0.5334312560095047,0.6063122226716454,-0.136784753990736,0.08630232232134327,-1.319742885276344,-0.05098464898839267,0.24759879256264772,-1.5614471077984087,1.5028049710893807,-1.9119226084592498,-0.8572274861361727,-4.009368389877684,-0.4088266920088942,-1.7664828050250243,1.2021526076940057,-0.3926279957853319,-1.3308416669657313,-1.1252654434371554,0.4997870940544362,-0.5887130921147545,0.6065699818952792,-2.1396877392700473,0.27110789049174944,0.08687102550377768,-0.12577254133444415,-0.09921900891010238,-0.04218798818225178,0.8092515429398559,-0.03716269654710873,0.22989335133642186,-0.14899144374578754,0.01921324388205603,-0.37285715324678487,0.20202160042901035,0.7248838217429694,-1.1924950524250988,2.027871899896696,-0.4846444579360528,1.5684938922780156,-0.9570170234048082,0.135337529010052,-0.0856195136854343,0.1868372871519537,0.1175411425198529,-0.354596330973188,-0.596442492628074,-0.8238121442214048,1.235987177653861,1.2121515595704804,0.02798935888498022,-0.3139117767938827
E3.2.467,-0.05981019634336737,-0.5154616173598112,0.564028670148432,-0.4879422055418532,0.616179625018671,-0.8205176033265431,-0.014638121748983046,0.17955383488487797,-0.08890146479586555,-0.10375642689987963,1.0355574723640073,-0.2094588507248245,0.16375817801340364,0.3752330604977223,-0.5644905326362214,0.38608660834227093,0.6934693917896441,0.290047264336884,-0.4063798888162653,-0.06045982819483531,-0.2618663314319501,0.23890748383416904,-1.5820595014760717,1.9460383701831057,-1.4358047719245441,-0.9453778964317809,-1.7263318982837808,-0.3250638876148402,-2.185430381222382,-0.4655924386024361,-1.5191093708025483,-1.2866521019159693,-0.3007429103173048,0.3812899906091043,1.0221037387828225,0.6149809650404987,-0.08568797857824484,0.08299169795837003,-0.15344518432245202,-0.19314080635516095,0.7273705729072049,0.042117923322561035,-0.09150490312435505,0.5864075689571718,0.2950001818783632,0.5858622960811776,-0.7734905218222373,-0.4758684668879293,0.20851392628947718,0.2358706237085535,-0.21542373975089749,0.5533045086087256,-0.7162132161687352,3.354783579018706,-0.08127111875679285,0.4874626188730876,-0.1860381052584698,1.341412118966328,-0.27064191257156683,-0.05561732726885321,-2.364004282960506,-0.008440486097304412,1.2889966556660586,0.6558695138825119,0.5023316254552883,0.06359959626211553
E3.3.456,-0.10367797877731766,-0.8180807365855064,0.8673886694398738,0.316282240805851,-0.3830288683863833,-0.6518021188825041,0.43400306239299447,0.19901605043061288,1.0335656256350043,0.26807368007433174,0.6876799732960195,0.12694688582862668,-0.1729103099021524,0.2144817752380186,-1.1894648641712273,0.1549233165490842,0.20583297358895866,-0.2445758526490574,0.3351236296280904,-0.000453367219168499,0.39709813079930817,0.16221084048260123,-1.982168167649402,0.5913515290640339,-0.9290977489269586,-0.1591832209226246,-3.041597815774348,-0.6934388695996851,-1.432470314634811,0.05683882905896366,-0.8513020522913993,-1.0155696421606824,0.003165096078639129,0.46542686245129516,-0.24190147379056015,-0.26628014459153393,0.319759076760202,0.10733144643086323,0.13860490357450272,-0.3541738137064143,-0.2885870293855697,0.13744902861818598,0.31577716132979217,0.27016466849995546,0.2858920703072618,0.2543424126247965,-0.39329516038697687,-0.29245387091698777,-0.2631844728481689,0.9328804754480631,-0.9069673085368438,0.622073081008145,0.24680500089369103,1.776236214574527,-0.5949135402135834,0.5736702449589692,-0.23303885239369548,-0.12127704647174631,-0.12579448914800268,0.24584201488813429,-1.1500458767096757,-0.5792106850295845,0.48882662013155487,0.05445581985800772,-0.20452415126668777,0.28624765888018555
E3.3.457,0.4572096545143973,-1.0318010478017297,0.4700808171958381,-0.18636637506771736,0.5336305469525897,-0.6223879310861262,0.19845778716684093,0.26228531770556396,1.2194082981620453,-0.36278867870430886,1.8090868776925457,-0.39813738345847893,-0.09703245478525613,0.260468281622791,0.022464177384082823,0.14949273708193436,-0.7671738568404174,0.5044551233877049,0.9124153835911608,-1.8329775355716749,0.892732946339825,0.8271314669839147,-1.7084733162136367,0.7253686057705195,-1.221134178304108,-0.6603574915056081,-2.9263184579315884,0.3408194003103651,-1.7379254980677814,0.248986422680743,-0.4101980350531259,-0.33947130767606604,-0.25063988611017946,0.8209157117880186,0.13670399316971682,0.573978934479201,-1.5364870048986257,0.38049978481363755,-0.19600444999941402,-0.054866933039102506,-0.07079324721777613,-0.2867372922571023,0.5025674243138026,1.0044477665058769,-0.09166457802909456,0.1503359985134185,-0.901437248819223,-0.12950586049842283,-0.15410659747151337,0.9169802509450422,-0.8825592796522859,4.110112505407615,-0.8459059357905183,1.2933439185563973,-0.6265906637753947,-0.5012419651733404,-0.9341786730670272,-0.13605600979707955,-0.34737773347271306,-1.3871846366895768,-0.5731402712292933,-0.6241685831594591,1.1147680500364041,0.448463755177955,0.377439711600112,0.44404152595304613
E3.3.458,0.23817402109506614,-0.9214620144292527,0.3238769169887973,-0.2560825147858612,0.9130247144883878,-0.4298303919993127,-0.016198958090565263,0.12162959006969443,0.2177584830184877,0.43546993156400804,1.208027028353908,-0.2924921615939162,-0.14549567754001894,-0.4101869976795587,-1.3398867552741742,-0.1960085776104946,0.5324317677797248,-0.03166570248364095,0.10489330945259745,-1.07047916758583,-0.4788530159789482,0.36487028567331653,-2.7392161678173226,0.5765083309798351,-0.6861409954952302,-0.15138414823491286,-1.1719710685527598,-0.29470964574571595,-0.3249268968654011,0.24183550075571122,-0.4007354032996209,-0.4724258912763146,-0.7032372514629766,0.27444001353364333,-0.46991052996179744,-0.3431763899425553,0.3529956645094878,0.2630634743104343,-0.1414079908629957,-0.2197729959009589,0.2838756733713459,-0.04694646770823718,-0.6900984173219984,-0.04630581956490007,-0.07060618604412094,0.3325599726266658,-0.595967735620705,-0.5226382074702864,0.15631861498720237,0.6289787733743171,-0.8530301452903296,0.5595068734155821,-0.5082167418273341,0.5938419835514557,-0.3838554480500451,0.05163035527204317,-0.5474204556889049,0.02763868477857745,-0.14000931083673046,-0.7130483941408818,1.3235792763871077,-0.10354672541955895,1.9546466350860494,0.6869129850037249,-0.057691947334701066,-0.09393572509125653
E3.3.459,0.9240553691330397,-0.6938046596302136,0.09397436687617416,0.011019047987482544,1.0445406393618326,0.28375178480120977,0.030019468552600514,0.10814453945839775,0.9308841585091626,-0.026688247893276174,0.17335451734333507,-0.28856919063496456,-0.3799141169002881,-0.2240535665901885,-0.10068786095662474,-0.7363228735632792,-0.3618686662799808,0.529720682609433,-0.009650097546907599,-2.0912482491649813,0.35342673974101335,0.18989764198584058,-1.6889654598948907,0.48633445468597536,-2.220261265909703,0.058079086150897796,-2.276501201434813,-0.5738564045105465,-1.9947661069203289,1.0482764970648013,-1.9113909191965561,-0.8051158935276927,-0.44562871534808535,0.5963719046201237,0.40611009633494827,1.011257476301278,-0.07660221527010735,0.2779269467016938,0.1553929664229483,-0.07196524481863675,-0.4582435532692428,-0.07187769312320413,0.8561072657317821,0.6340079504266523,-0.046831018307896155,0.6876485098178,0.47723343447891836,-0.19261548847642307,0.2959344365361169,0.2716675493879195,0.16373248378750838,3.823652830469332,-1.456125356728963,3.7974079851060454,-0.6078936188811316,0.5857480527246773,-0.2592352796128864,-0.35059224508623776,-0.26892354670701,-1.5529717600288027,-2.570797942532461,-0.7369690262263496,1.0723821373042146,1.6242052518205579,0.2769390659312463,0.5891435240085043
E3.3.460,1.255827249639138,-1.4068033339500374,0.28585830060282513,-0.027810867142715967,1.1467280355477305,-0.6332452854078551,-0.08181621767449698,0.16929960265046962,0.07469552245736133,0.16198331743234018,0.3906552605469349,-0.3828426167805823,0.3494958077070148,0.47682846552421504,-1.9436934828969248,0.026794573270743194,-0.4558949297155658,0.8233883299141145,0.021443316744653718,-0.5514356540167479,-0.06293603181349094,0.6600056044619851,-1.6510095888740586,0.49223419427863746,-2.9563310117000503,-0.4667989761937048,-2.686213540629958,-0.06625190686963678,-1.8394748963477854,-0.940258755706101,-0.2782590881721612,-0.5007239108758834,-0.7164410065734736,1.2052586065963795,0.36335382892388535,1.1526441472475968,-2.1299008482407364,0.15383685794276492,-0.06841369478879589,-0.08226116959659646,-0.0782282026419634,-0.07397972518857077,0.6146468970508892,1.0380293961740639,0.029538526370328277,0.07160824655467724,-0.08359564706922529,-0.5736476865738076,0.8252054935488153,1.0235310682156697,-0.6503462655130245,2.3452711623192712,-0.4301221897366589,2.7309677370691046,-0.02803169557477693,-0.7444273494364622,0.017029501530784863,0.47882479320956794,-0.5868776898142272,-0.23970161285480668,-1.8299138208808912,-0.36405042766817963,1.3012043484973463,0.6370401840662046,0.7431256338836976,0.04447604220891943
E3.4.462,0.8538391256074624,-0.0746322452941407,-0.038042931769110555,0.4296766784937329,0.1276339591710206,0.2118522907182782,-0.06014696786890328,0.2607072373356263,1.0646723886907732,-0.07520673556278723,0.2981468679090584,-0.2776913016056666,-0.07521829796316848,0.39874409585870396,-0.5837217559313824,0.01315825337536572,0.567590284688437,0.47613257380492097,0.2824447890821564,-0.6209414960909111,1.0099390002755924,-0.03584011098203532,-1.1644907735757513,1.448136527098625,-0.6016528176651208,-0.3178248775871435,-3.3571439697282437,-0.7251328862192434,-1.2820034370950788,-0.3373229378680874,-1.4681472682150374,-0.6485995314154949,-1.0731489902817697,0.463828231127291,-0.1252399623977899,0.16447999773628563,-0.49413637126982646,0.08433729537256252,-0.04840610960622849,-0.14303485623209955,-0.3500633399337729,0.04499205719891597,-0.646664318156006,-0.5355450220858068,-0.030183535977987397,0.7669047442326985,-0.3502712598972869,-0.48658292406492626,0.368759644275112,1.0621036248432096,-0.6877151274364759,3.3341549701285604,-2.2890264170819563,2.525348585820828,-0.9859314955793893,-0.349396021983073,-0.7505660132862844,-0.4635118141863275,-0.014072374111959107,-2.3618757028256403,-2.2641579188896594,-0.20774537599713516,1.5397855993567149,0.2400001441977638,0.7976730027290864,0.6920860327314906
E3.4.463,-0.478180462052069,-0.5276410947804071,1.0823801973462137,1.307483449053538,0.6578730983823646,-0.003995293277066214,-0.25398916313267916,0.08449149484560659,0.5976169699356841,0.4524186628720086,0.486134943340947,-0.316104789853318,0.4449346516252618,-0.026447428188235755,-1.676411397124693,0.16963191526659005,0.020538245583986425,-0.11907761581979603,-0.5887323239879811,-2.0925558768395516,0.2861939994801199,-0.2839150366236901,-0.39709265588819126,1.2332370626620932,-1.7002887221193395,-0.765808417730801,-2.877597504797598,-0.45180428035634074,-1.1131322384125446,-0.5445299641806123,-1.0872529259210095,-1.2090432246542933,-0.39847107604121007,0.5057602343017606,0.0951318077371772,-0.5514474014631068,0.2789719189431522,0.24722569990268806,-0.09936093999982099,-0.30595127144417433,-0.4508071905486124,0.159525363533213,-0.008149463480443653,0.5275354996802442,0.07833818495921974,0.0482906629532136,-0.07947145409114853,-0.5296127143395362,-0.008592325562198688,0.5057736525962326,-1.0982518811657482,1.0386347325607843,-0.7908581860209938,3.0726045851479666,-0.4695583191924407,0.4230435606009868,-0.21960826444146697,1.2930685621671614,-0.1962428748193629,-2.0441487950617123,0.815068874736375,-0.20909901495836714,0.36528715909992415,0.5527524351851559,0.6993072677165646,0.2489811732329289
E3.4.465,-0.042693039471301764,-0.6268116975180046,0.968984919888351,0.015847519829161882,-0.07579408071661131,-0.016464452434573007,0.11278183599429736,0.19680697972436745,1.232926280142359,0.13885902091035707,0.4835140644914513,0.24275129648574367,0.04190649071452634,-0.19703722242642935,-1.396855204758461,-0.5736373133334315,-0.4161530372312998,0.4624181235857561,-0.3071373875510419,-0.21047694073352735,-0.13278635694222263,0.003029812664794962,-0.20269254951288584,1.0407619827321426,-2.4262977152967284,-0.4821312990330733,-2.8934792275788164,-0.3538852638307826,-1.0324891196033947,-0.12597257057128175,-1.1883878669144623,-0.6942543786889966,-0.26610677290915474,0.5171990425149358,-0.1706373636345096,-0.5928741014550485,0.2041165727682353,0.03579135989168236,-0.09033570297228888,-0.23458475977925097,0.06955848711713608,-0.055686263915027956,-0.44240530409352763,-0.03812577277857512,0.10738763305147225,0.09079252343721178,-0.2679947165041947,-0.1452928733034805,0.2942716019500129,0.6203331567091217,-0.96217335314565,0.009046034099412736,-1.068315169493308,0.8043730243194034,-0.6257091769774951,0.30738600608071664,-0.12609418372643022,0.27113187303183595,-0.7351701576338225,-0.9013998031438484,-0.17937285770187833,0.30291051121825496,0.41493429748144006,0.502003017120505,0.41069933688522475,0.1722099782641994
E3.45.3374,0.31066975428049154,-0.8024888737025024,0.5926792395133822,-0.14400432348069936,-0.36604615616401326,-0.23964318121548217,0.16802286412393608,-0.15805327946665226,0.8383058650975805,0.4455029985901482,1.2199122395854758,-0.20871026924224712,-0.15946837222396631,0.08737765544373888,0.43787863838684526,-0.2314212238586649,-0.08411867232735945,0.685307781822629,-0.5570857448278785,-1.438654865347952,-0.19648796166306792,-0.14366052153333955,0.1906554477480703,0.9072996580902064,-1.469643455591061,-0.1462274253916922,-2.4686517406428905,-0.5842688498668195,-1.5578665994794973,0.18536407808214184,-0.5037470379293887,-0.22828214857578086,-0.8217856574525382,0.13455733669573355,-0.5263147927543007,-0.84472219494234,1.7631699969062025,0.04837392977103416,-0.05543523139328954,-0.21103789347779878,-0.5167127628820671,-0.2825197920275966,-0.1583084066878283,1.1469234890651343,0.031449265477337285,0.48474448053027297,-0.6691127816361322,0.2440014978272972,-0.3771160037813157,0.47969621784572203,-0.3769207026497521,0.6330416163137591,-0.1646865466526496,0.9243085276133272,-0.5809643008567119,0.1654680446551414,-0.8835363128853817,0.28475760983904586,-0.10580892139728237,-1.9743981518183316,0.9500573514466223,-0.19580929472718092,0.8373117816900599,0.5541288065456133,0.7186805394971767,1.130233034403322
E3.45.3375,0.2917358453138894,-0.6213066558704459,0.08202151463672647,-0.1525088349793151,0.0742664975482204,0.054634640839195114,0.005582720821901255,0.17860314223839246,-0.038199953083447695,0.4431863655564974,0.907146442202913,-0.24168929835326258,-0.3003206206741288,0.033994581355404896,-0.16101369045535507,-0.5579611178754825,0.3346816180181841,0.43792851062436733,-0.05371699683104869,-0.9464369419955496,0.09315544654227659,-0.01645151974544734,-1.7837346679032924,0.5470998135655494,-1.8155113923638029,-0.06551436092965218,-1.904106638596258,-0.6072826249762582,-0.9339820622939854,-0.3322109253056603,0.11936528512708044,-0.09769736503166015,-0.5439773012248618,0.33719351639966,-0.1775782221498271,-0.21391999314398102,0.3287261267300791,-0.13506933154112577,-0.003280015141797321,-0.227127436157057,0.17776599125670933,-0.3264661007336237,0.44659007032986925,-0.2837207730341123,0.17291515703525118,0.06590166048997426,-0.05907123268182585,0.03726711300594382,0.8402241793945767,0.42391705019637316,-0.4920529349775653,0.6933269886556761,-0.4741154051043048,0.2762583605642517,-0.11784950689854216,0.33748537765815495,-0.3627961505555617,0.3907844842891639,-0.3673595857465669,-0.8936730775004855,-0.14558099024873916,-0.39970968503290555,0.6128588368057754,1.1899058398736033,0.8165759781644955,1.0468612328568523
E3.45.3376,0.3220431470103708,-0.6307149299230342,0.9361506059908233,-0.6586468979428797,1.4354204148641565,-0.07412406820397388,-0.09955190540657943,0.09731956861655,0.3840405140617927,0.47032952053284305,0.14636867030173972,-0.21242662370170162,-0.5109093830340674,-0.1222008836841636,-1.0705758850102383,-0.2292068664982993,0.12232354701653025,0.40898951531276395,0.1639826348932809,-1.1773560264062226,0.2942068790737208,0.047710754556501755,-1.428877743677981,1.3618555812729483,-1.128905859027073,0.1504184548378685,-1.8912421003146298,-0.397752412565925,-0.9204583566727589,0.45481515167252584,-0.05073476994509751,-0.29290930673135374,-0.2815685544821176,0.3916954420328631,0.06442526645615593,-0.3854813618034343,0.09753780151838377,-0.10952075277287321,-0.09604027069230714,-0.05819721486941676,0.024166805117696977,-0.12046002366586595,0.09594614563001547,-0.4507428971401072,0.17059535406554316,0.42601904839757565,-0.7369102298780259,-0.4133864456139292,-0.028230942655974478,-0.12223926507307858,-1.025266016049922,0.048889734427771225,-1.2964773693861926,0.8645447206078494,-0.45722437638480407,-0.17725056954809884,-0.4230067111957164,0.6646758128679897,-0.5740635024128103,-0.8595171751761228,-0.16272852126832338,-0.18729652711731937,0.49936492049068915,1.1828692661229245,0.5562073899318696,0.9766629326209613
E3.45.3377,0.844989131821993,-0.404627284880655,0.20452192204882155,0.16306713842847564,-0.6982638671192845,-0.38617063515166394,0.03728377448872022,0.3350523355003361,0.6017612444725299,0.1829789439925953,0.2698423252405595,-0.3130027856001605,-0.5961117484013155,0.30554760544252957,0.08324417998438811,-0.3244419663536622,0.1250607565421184,0.29468228941374436,-0.16061848246635058,-2.445363306339728,0.1194442599872001,-0.46321704505916533,-0.8177736262307063,0.5142019349323457,-1.363825729765803,-0.021360250629367694,-3.3720894688116716,-0.20654570205569578,-1.7893647519197406,0.8545069776235893,-1.9199918571895698,-0.22302890297345324,-0.8268583997988226,0.4708614611900339,-0.24681392267723612,0.614410588104374,-1.1227771892524563,0.4124251477851102,0.031200473536080242,0.0733190907676251,-0.3359347042049767,-0.35431898202700185,0.5071510702434047,0.6172306544822251,-0.052086656456594715,0.7821164738528865,-0.8156334712227862,0.29812408404499324,0.5247477947459132,0.9838623662013977,0.1752207304179878,2.9355842587636842,-1.6777019358110596,3.117013017648243,-0.7457979483754348,-0.19603737485307318,-0.535861041114927,1.4863492979060586,-0.24087846809853947,-0.7655621391643523,-2.5267228064312155,-0.1580131995401115,2.5466764280928835,1.7298509921713112,0.7709032242949614,0.7916907507108499
E3.45.3378,0.5917876331586621,-0.30777813283877253,0.39655235577517123,-0.4634974218666157,-0.05061263368352098,-0.1986920401462482,0.11175713861023073,0.15706935799926525,0.7791255542833552,0.3519690700397984,0.9250688944256127,-0.06416555383596734,-0.35751604929275616,0.08445631915807705,-0.17750992137532207,-0.3229433552804605,0.3428167538252273,0.052053970888340934,-0.45295979506466666,-0.2590643245504004,0.20194791493006803,-0.08554513544003933,-1.1566349695072358,1.0435172360122689,-1.3883175560026315,0.02433259723982828,-3.9535057912806915,-0.5133513088078281,-0.797768982185703,0.19426413661132236,-0.5732594224478195,-0.1650337656439948,-0.06223978659244228,0.6200185157272271,-0.5454400520279203,-0.43870360935851815,-0.05753238909853342,-0.011634178940290951,0.061318907136737266,-0.07414642236759095,0.2963498288861037,-0.3328672638405483,0.40056152986172733,0.21326314135976165,0.1068121168646683,0.11795819127422502,-0.6991149411055363,0.12146636634831182,1.03042682338479,0.2791001110181117,-0.9106769282413201,0.13578404892383844,-0.056532867093600433,0.5766223618780719,-0.4214752416798406,-0.17113844192339678,-0.41009832060401785,0.4316268119388147,-0.012234810166972587,-0.5395155341163167,-0.16528439608700174,-0.072078881857565,0.6166444170350447,0.531834953697684,0.17207607283083748,0.9644159020996077
E3.45.3379,0.564182865388544,-1.0009670136999904,0.2195997413494985,-0.7484035953625057,-0.2265882316374206,-0.4335627879458058,0.028496250699785453,-0.0008743005990665687,1.0135140081244012,0.39351074138909325,0.6530856413999278,0.16448186690849553,0.23116913146199408,0.5906888570212395,0.1853457335913683,-0.19503682386684082,0.1038669686820258,-0.053794460759449145,0.5477883062693862,-0.2124225151028249,0.41583839582446575,-0.16967011118308298,-0.6081523404255338,0.6900458824036555,-1.151520790932535,-0.5060133743744071,-2.179088957853164,-0.1882676600181487,-2.1076591824304263,0.21345941240237734,-1.1633160991405909,-0.35645879475328013,-0.7987597724247877,2.748630672000374e-05,0.8113245742451844,-0.053034514231023344,-0.07256386164282602,0.004403039924351759,0.06360043631786727,-0.170588478982316,0.03429394332808122,-0.1860967918551688,-0.4205201387133034,0.599112570709502,0.18743445110211754,-0.0599504531562316,-0.0674859543478623,0.17006679090092525,0.16119876162827407,0.6104912966729392,-0.25179870402061455,1.1786932902850165,-0.05117203855136454,2.8886682665211745,-0.6804520793211348,0.08839079168134,-0.5738626032654593,0.2442064240990145,-0.23871572510336464,-0.5555532792960944,-3.154445104511398,0.22082669959972384,0.11884928560102004,0.8720341763003157,0.10017547971474938,0.43937814162797173
E3.45.3380,0.8324226542891254,-1.1608700822642117,0.36171315654878944,0.6353241065641941,0.4043942797579485,-0.37451914659339536,-0.035926308638822846,0.17902874954900394,1.4361913703731646,0.2157977014820176,1.3975078126252347,-0.28458617777249273,-0.24291535977223377,-0.4345088044649786,-0.6937544250971972,-0.6628116394878383,-0.3414549463081278,0.8248900128447113,0.2545019108078592,-2.733918264996285,1.224314174028959,0.34051190537986875,-1.3402572367567642,0.2899863665582254,-1.9469671245436384,-0.8168931172442522,-3.266459009928015,0.2249402070427971,-1.9795122450623337,0.7206167630054778,-0.8665073709878018,-0.5980938405927365,-0.2365794969337452,0.7195889045572823,-0.07025284583451219,0.05296023200434963,-1.172734655684093,0.6185712858282555,0.029423814128063608,0.11661580050318676,0.15666346394901476,-0.04423082463373107,0.6225176468151514,0.31596185876143645,0.052221111466227876,-0.21830534929113588,-0.035350540389087706,-0.47742576705245565,0.5965797843229247,0.6906710866957706,-0.1687579604386843,1.9968078023548597,-1.8285646925330665,3.3414955999026397,-0.6561200396187358,0.042817498395596176,-1.108701388575863,1.6179503522636665,-0.00254615798194624,-0.3244168711517228,-1.235283176201047,-0.09916683145160876,1.0876377703032631,0.9870170367966937,0.3141944984943654,0.1377029718974735
E3.45.3381,-0.2923737387715647,0.07144587468822527,0.5258490347360616,0.9893732707997582,0.14364653217408074,0.5224617763121088,-0.259589409221209,0.32202353443422016,0.8547481117793418,-0.0034196483769055597,0.9774881124024968,-0.22050598756646878,-0.578980475819288,-0.25943957609744156,0.016350943667091222,-0.12478329131389093,0.8554907796968587,0.12354114402078947,-0.2544750045357007,-2.052739607033884,-0.4910241780793094,-0.2526374615633332,-1.724636137084715,1.2923844225582801,-1.356492572652535,-0.5037305602433377,-2.434159989063709,0.04424476128328242,-2.986963388951675,0.11244422918765623,0.11678877698851065,-0.4391325189266272,-0.4256712577500803,-0.007620290918800787,1.0093208295462346,1.4104379322410598,-1.2600137421010118,0.08841532656963214,-0.0973075884717498,-0.08650979452861329,-0.8272140769367902,-0.27916596545482775,0.40558584983482915,-0.19740758822848814,0.14909489702785783,-0.1878755083976973,-0.33302060522902194,0.08945283054722958,0.709691644363373,1.130319741660068,-0.692968534048351,2.746896808437985,-1.3718232951489298,4.626977942368538,-0.3596827928350257,0.12801241086804768,0.08067807377822733,1.3662274380379302,-0.09474957027323544,-0.9645722564937323,-5.193744726087845,-0.1133145158139503,1.5503359890980284,0.3371514548301126,0.24847746946373528,0.6908808222386795
E3.46.3382,0.3414365435930442,-0.2869988633877442,0.5075816589115969,0.18722238697422977,0.15669515856059696,0.27923772478054354,0.42306949767856716,-0.0008339476974468241,-0.22866354736611447,-0.01499395324590358,0.4642768657045653,-0.2418578650676233,-0.43631336662048925,0.3552339352185174,-1.2966846572865407,-0.5894362658723877,0.05565538701099171,0.6891740624019704,-0.13225440599927496,-1.6055263246526887,0.0700996804874372,-0.268831218405413,-1.1647097154285873,1.2820045572238765,-0.910813889271676,-0.056460255949354554,-3.1503033300985095,0.1835432102421477,-1.2691093894418017,-0.34369736563111075,-0.19108311481394147,-0.3592018851019881,-0.5778664125633352,0.5380586530563605,0.0936873925041548,-0.03465898899431785,0.03680396781128692,0.029066183269335966,0.0922513493830377,-0.13434023264848638,-0.30384495518734655,-0.061464164569160484,-0.397605110098934,0.3544661917321009,0.11574066331214006,0.24716855009717742,-0.5720144103922593,0.03123264039435053,0.10045040097566704,0.14099132707886985,-1.1141852677086228,1.7301588073410825,-1.823952689635831,1.229630257532575,-0.08010553939687669,0.1562426333799095,0.04499501658979799,0.60192463545424,0.05077136926652931,-0.4244243662098579,-0.042813580655444494,-0.12677666704903606,0.3408684207521129,0.8270144127934111,0.955442971014024,0.8303242791266681
E3.46.3383,0.05535064302462278,-0.5063865411645248,0.7978051981626684,-0.16818270024009907,0.8956977532548265,0.12013255107486609,0.04102590333084688,0.3005264198648314,1.6873870539750844,-0.38747776957885804,1.7045213956954464,-0.44621359031072627,-0.38104287764644584,0.5023955944947018,-0.23205749013428736,0.022252201607217303,0.6041697797349159,0.055145544530679436,-0.4565116966522238,-1.340668924455707,0.2712912819696342,0.055071923330911376,-1.2492983063742193,0.4264045832077814,-1.1270280407160558,0.00229911625650564,-2.21872473061789,-0.13180330624736175,-3.230443338929673,0.18231300253503524,-1.5441708481063678,-0.5403820735715802,-1.1040660821966046,0.6046288839373828,0.1915062060709436,1.2868371090258721,-1.3753701975616055,0.2877401286038008,0.11074364934158742,0.15490199110614622,-0.09582328122051093,-0.5001862122928127,-0.46984479730969775,-0.6474189867354085,0.1287560733295332,-0.1694010176181543,-0.0909331504081968,-0.5431569942769667,-0.009866945425396234,0.9560171497535253,-0.20063062641652618,3.1259763058696812,-0.7020227204320547,3.5501941492514324,-0.914016806977948,-0.19681602337659554,-1.5633747576306796,1.1970423430222468,-0.6209986569699848,-0.07029590655227158,-2.269787700577215,-0.32659338799317233,1.4745955473180372,1.0201246042045684,0.1467117040412007,0.2987344805461648
E3.46.3385,1.2140484824923476,-0.683947304650702,0.5658614863672384,-0.4798506240478235,0.18853221027605294,-0.35443842065378245,-0.010456566661095401,0.11851175299992889,0.38881292559134717,0.5493066442303616,0.9392373265545388,-0.15044623582492633,-0.06461887187377158,0.07461190318586619,-0.4910403502886056,-0.23590625603269874,-0.014634811737014752,0.6014645021451412,-0.027264358055217652,-1.2080817647619022,0.4555423170469224,-0.05274614533024591,-0.8013328767918364,1.2307857083870655,-1.393556165992161,-0.0900192414199088,-3.0375693686299554,-0.15016498885932306,-1.225848993394972,-0.5028430040343589,-0.6046778226995944,-0.07365067813454845,-0.4030133173342462,0.4433159178224666,-0.165138840283577,-0.30574334485094523,0.0769248288810141,0.08761665740584235,0.08455713389707764,-0.04005549706141398,-0.13305073766160935,-0.2942763403104206,0.301593205890999,1.193971872376901,0.12837730190677887,-0.00867060264082653,-0.7489905530897893,0.0058561416247506215,-0.13984715405724452,0.061386257102512776,-0.6880335049018784,0.5997959878860275,-0.5309651790024531,0.7038271440359951,-0.2514618330428223,0.7164893983752245,-0.4717370054914465,0.7123498218592896,0.1585131859419555,-1.0546155032714306,-0.1927701236327769,-0.26490755050583303,0.6941371751061359,1.3439046908624128,0.29852742338981386,1.0666597437162655
