,M_25,M_28,M_168,M_51,M_80,M_114,M_23,M_99,M_69,M_16,M_38,M_137,M_125,M_12,M_50,M_98,M_54,M_46,M_55,M_164,M_149,M_29,M_124,M_15,M_8,M_48,M_159,M_92,M_143,M_68,M_37,M_9,M_97,M_141,M_122,M_41,M_53,M_90,M_101,M_151,M_81,M_56,M_144,M_162,M_146,M_108,M_36,M_128,M_24,M_4,M_43,M_91,M_138,M_154,M_78,M_153,M_102,M_5,M_169,M_110,M_156,M_165,M_71,M_171,M_70,M_2,M_170,M_140,M_126,M_150,M_157,M_142,M_83,M_31,M_111,M_152,M_21,M_3,M_6,M_107,M_105,M_139,M_39,M_35,M_40,M_166,M_134,M_75,M_22,M_119,M_115,M_1,M_7,M_13,M_106,M_63,M_155,M_11,M_30,M_42,M_44,M_19,M_87,M_145,M_17,M_88,M_109,M_45,M_74,M_18,M_76,M_127,M_26,M_135,M_103,M_167,M_65,M_73,M_112,M_93,M_84,M_52,M_161,M_117,M_77,M_121,M_123,M_49,M_136,M_72,M_100,M_113,M_34,M_147,M_47,M_62,M_160,M_60,M_85,M_158,M_27,M_89,M_20,M_14,M_120,M_66,M_148,M_133,M_67,M_64,M_79,M_116,M_32,M_33,M_96,M_61,M_163,M_118,M_10
E3.1.443,3.8389898113367122,3.4859603357619084,1.0235033003343867,0.08773256445015902,1.1377678749900626,0.8753012303415642,0.3219177888442841,0.17861698293686823,0.7351126558264941,0.8557265864730161,1.8589967726651313,0.6671997457094061,0.8084131694584722,0.4004810774459193,1.0240387842863174,4.682462818193724,0.007451270882873212,0.43912473758373766,0.2241312182862276,0.7094076090760599,0.20811404124226077,0.6197641893405073,1.0172329092752883,0.7836743273243696,0.18967074518189883,2.213508526234705,0.029033422553526325,1.228257396808752,0.05622993593815842,0.4713508267920199,1.0058379705776073,0.7438735922933595,0.8082080946197762,2.9772269179582844,0.49148451147098704,0.9638113026275352,4.841500058406004,0.795623191813927,1.2616849502706171,0.9559257000498432,9.474112830221973,0.18322263661368787,1.0819733610407603,0.23685347929899464,0.6369819906110372,0.9754115279650878,0.21642366600208707,0.6865251774539374,1.1575268656066167,0.8278786892618051,0.4420063534905701,3.3266932578143393,0.13536915295394697,0.06576336895046166,0.87694074332955,1.1512387684228707,0.39891710719090456,0.9114365085404788,5.08285066388315,0.3476991683133992,0.06044306695435341,1.0537551965428622,4.989095461807036,0.343985567294886,0.3548289728020013,4.433616034034871,0.7843149883877776,2.8564150756931745,0.4565536265960756,0.6279453475455423,0.5989838707204661,0.9148300362384159,0.40966852641359347,0.02439960576778078,0.3292525700706939,0.790906807094275,0.5366631250213003,0.9246694665252344,0.5722272410609696,0.5686778585034826,1.006836701363396,3.0356095283326097,1.0523289355524639,1.1926238474307063,1.2054129366270954,0.24136915605654036,0.9685836294734903,0.9279206324725764,7.056605681276335,1.9004804095222372,1.1282999270453633,1.8320589782733225,0.5280065053912912,0.2863012682907878,3.4307914106627453,0.6098561543718155,0.24338973265272615,0.793417134713639,2.8824684377691794,0.3800709424836409,0.6969311546189365,1.482557506710782,0.35157536102968934,0.1195714648935603,1.277466117537708,1.0741487509740175,0.7489413317547309,0.24489790312945373,0.1402604976453491,1.407135891328353,0.7274579014030834,0.11624000560387869,2.9922691064521425,0.1607682692574041,0.49163890959392365,4.287196098606337,0.9201775551430982,2.7646069614241604,0.7206560699128631,0.2719161098596333,1.7038760084237872,0.7857079562730931,0.2832325127338842,2.4261738054655115,0.6769129087395792,0.09875224210483971,1.6587237026903339,0.38444029180402145,3.613182988643533,0.12695457492466874,0.060560511473868935,7.578714391738132,2.850049079820793,0.7888570044038461,2.0812147338297935,0.48907537144092145,0.4084559483459626,0.25809308291533267,4.334425893425442,0.02092904556820012,1.2887883912041282,0.15156700020938346,0.9484712580930946,3.0260153871126287,0.5437910356222191,1.2537914090865128,0.01766238018473247,3.5904578892693064,0.32534486189263123,0.21927740419640496,3.803468120830914,0.4392079085529105,1.7000179500343902,3.734515365504421,0.09723338924050397,0.3045603815993023,0.12351904681650204,0.6756986421230684,0.558025738022831
E3.1.444,2.930912136160892,3.25692269568368,0.22997900195680482,0.4820846744918489,0.07737522999990522,0.4899278678319011,1.3822929368289014,0.1883169854734275,0.19331016947191215,0.9845053459914641,1.7368946301683854,1.010417232793877,1.1200864983188488,0.32995672019017375,0.40417896834516853,4.6609557994914,0.1220936466448039,0.10005730234952989,0.06661133268431528,0.149478736214268,0.24634500550785918,0.7352482310227011,0.38631171144474874,1.04722608817428,0.6035681741914918,2.44444864055961,0.04295917586636155,1.3936002030751335,0.041588891423556755,0.6600080617357018,0.9328251485499361,0.3316022519881332,0.6503781961667915,3.005474236149453,0.4387226039475226,0.1490928133697323,4.694264248402184,0.3319871826814932,1.503445591055898,0.9985300523202474,8.706979411226536,1.143773730974567,0.9412604778363713,0.2274614944149096,0.3611754374164192,1.0105903443012803,0.5968285619589141,1.0544133185508189,0.9344614903149442,0.5487436817121181,0.1984999254959337,2.496189632986056,0.1997354925825921,0.2453586099996904,0.25659705143928696,0.2288270400793242,0.6649886328540142,1.2680690509334036,4.841279093944911,0.5122633619708457,0.0382723986762538,0.12245143288722368,5.072771366165494,0.5409722324889812,0.0941449314043639,4.5147093331963335,1.116753539083078,3.0783449435584185,0.25166268678517084,0.5093753765780213,0.9567624147119007,0.25170466077794196,0.8839831855898459,0.81099693603778,0.33342480918076683,1.0705592118087786,0.3950405434461822,0.8904682429200321,0.481954298140679,0.6832665270347241,0.8584942378809424,3.223723717743213,0.43388550313424323,1.057126321711423,0.7627113739386993,0.21499856856730235,0.7112729367291117,0.30663295671905405,7.549671659732786,1.8971719851441975,0.6109015700435343,3.6947119326468356,0.871483059403003,0.39732551063507326,1.656867841288666,0.6254961329019348,0.3125658381656329,0.5185409940519194,2.9107526786481475,1.0533352556176114,1.2783940048857818,1.8041437306936925,0.3352963498008539,0.12112366838422393,1.1334412790917494,0.8561315534342389,1.0076244464045676,0.3623544238199825,0.8343967081246765,0.47269908019802287,0.5632877251964254,0.26850206581823166,3.329369813223127,0.23337943389889193,0.1768075760316975,3.9093411463361414,0.9765096101655654,2.95155171621883,1.0091692803583687,0.3616624989723113,1.7852804737218853,0.5945337019903031,0.12368506698656742,2.2195619188942817,0.8453476795943484,0.15337331893755124,1.4966084731152307,0.6268983148271197,3.6183392182004845,0.5358981040372679,0.7645937092247534,8.461277480818477,3.0308225467213554,0.3739677878145958,2.042397573493732,0.5523653787008386,0.38956186555917427,0.28880707599672056,5.370993860243533,0.0307323909036811,0.8397789518104182,0.2152146552366227,1.2275171037161798,2.916297040212167,0.36667282642683,1.2774505366790323,0.02680001554720103,3.5839584937804294,0.43300744403103025,0.3055321830837596,4.454479679997148,0.9000042296617052,2.0285670248815113,3.675753940591721,0.6841657966432966,1.019267195979362,0.9028334207642508,0.6367456620538353,0.45893398972099375
E3.1.445,3.6101878735827624,3.5301012345384444,0.14018491529595656,0.4980660510258954,0.8069041888415693,1.3003223810478712,0.33334528260254265,0.6182699399129004,1.1125806698788108,0.9796417390358321,1.5735327407687467,1.0995480792630414,0.707078762217158,0.17809872834290869,0.2696906220803492,4.470340982858839,0.8001002568183734,0.5406018994099911,0.022873416082842067,1.0477164578102673,0.08588700296158626,0.510161925177443,0.12981325597561713,0.6738181046731532,0.09991955180438165,2.0375035267366512,0.052221539546358414,1.2954557064166505,0.0473013473983653,0.6867821777453548,1.1584542543014766,0.9568404152507085,0.5673296853283668,2.867096887997317,0.3555000283257398,0.4853342013197219,4.74075112825449,0.7333521775961259,1.3781964439157566,0.8950212379539263,8.972146975504678,0.7976280402894653,0.72335214394834,0.22043211190049433,0.6137702477812681,0.9059455918724785,0.582781450867808,0.7713126085467434,0.4061861302148003,0.054911252810716266,1.1070191924190704,3.089429999082697,0.20396881102558212,0.8059855169178447,0.7814242544082001,0.9617957992870438,0.23040102958539307,0.789926125456228,5.090773278421546,0.252531780733348,0.00548359981169819,0.1570918483136757,4.913407451752911,0.4609753546647588,0.5037732939717922,4.46778177730817,0.26758559227064604,2.9190922139142352,0.27240758427074574,0.1502587563335487,1.226347357738386,0.6467887059038622,0.8398452582878305,0.007575885718706424,0.23094177554504974,0.14925483085172064,0.5154108275305778,0.9061913624224422,0.595634664791611,0.6430593320177538,1.2452018006041305,3.271582540663511,0.5342529556828326,1.322073808550077,1.2820772985400506,0.18719872411471528,0.34575927199616985,0.9458090397554584,7.111426803828118,2.3723868781255026,0.27534195920996385,3.6829226976510747,0.41594609983280817,0.8185817835985565,1.4692105688850983,0.5873132129037419,0.32695851063868125,1.0121465510053937,2.994803745633712,0.973264080015866,0.8956513120350018,1.3361633643052704,0.41829298193083797,0.11592339848614544,1.1893839489334446,0.5342001738132868,0.9679287526326743,0.3641090564380132,0.4072961892585615,0.6574845000686218,0.31606922894783873,0.23052279304991286,3.227458063973572,0.25656421674082663,0.936384921125291,4.419922564871133,0.9005610873444445,2.587790959146254,0.32866067573406293,0.13115290884127892,1.7040134825210762,0.5156571880870041,1.0266614985509617,2.7120429716448453,0.5567096066924104,0.12893062943114034,1.5943420201468839,0.24606107179363465,3.541117213942737,1.096782121282618,0.1273271408979357,8.018721212829298,3.004656719543032,0.5770891722190996,1.9142153897011167,0.5513815454928319,0.3995035867507888,0.2650010327906822,3.949899555071152,0.004356311157024866,0.6054803724027092,1.0201804616864898,0.2886976801299017,3.0742144314767272,0.46940779184991804,1.3281755740596632,0.9997112248381603,3.5446879636709387,0.32682744012217985,0.25883718012744583,3.9109182507018163,1.04546052857197,1.8393354255442762,3.543668728308747,0.8649503514893454,0.7925477780393093,0.6953467648343711,0.9413884390348588,0.48331170436680115
E3.1.447,3.920309034089153,3.7980000033530574,0.8577703237389178,0.21481564840863543,0.9522331147937433,1.1409375356939864,0.6542981110934344,0.2632339583829222,0.09428913712958607,0.9232572948591972,1.763267752886097,0.36264105408808106,0.4450218091081629,0.2680810980624305,0.21627463617917364,4.767324553324217,0.04654886642844179,0.4563120127627687,0.05780568939811542,0.8986386385604938,0.2530450648071454,0.6239702042320041,0.6661650706872063,0.9097508948845062,0.04348879861074487,2.2536940554778115,0.026454210728320417,1.2091420081055761,0.06923029771099493,0.2886935392291479,1.0688638041139737,0.3102867524546606,0.41409413334808765,3.0628826785968135,1.035420362934043,0.6680377799366826,5.091620577150673,0.1457228499787573,1.3187237747498441,1.094400699046132,9.33867274936601,0.16738352516224686,0.41565941984300014,0.22735936019339725,0.6391756316466267,0.6858698380758744,0.9105098041571326,1.0536154154742972,0.47874591812127165,0.0727257248670644,0.4383759386155567,3.1254162601595086,0.0790129561210931,0.04865492348521518,0.15151281748109513,1.1073203207448465,0.2665414167959388,0.344302030681343,4.888229916756245,0.5373148972494517,0.0866806850798391,0.03458057424645402,5.2183036443177615,0.17051889056015893,0.8617430380701916,4.611347748490333,0.7409563070491392,2.9781132671159374,1.0517199232494352,1.0224080706953182,0.9739295698953605,0.15726439832032701,0.22759506007835228,0.9140774530990697,0.24055577736140393,0.03958107540721906,0.47384274751512984,0.9834812984354545,0.5723622057202605,0.6307994520840258,0.5450331175383429,3.121322857925536,1.2432885259355955,0.4180516245952156,0.3222415731169317,0.2005995452053308,0.13400015151937583,0.5011164121968534,7.743088775775501,1.8445768499472568,1.1415604703853905,1.8457406689072287,0.43696792033431137,1.2385521028504929,3.463668440657414,0.6004545786361722,0.11825555853084031,1.0033921526386669,3.2482344114634287,0.9603096869320258,1.1617463536845354,1.3154990283522805,0.34556906735947646,0.1779059224903458,1.3752712033529888,0.8673163785638133,1.0317087738141684,0.43270550994070855,0.9289469740267787,1.4222195206558075,0.7532102833292773,0.27859403648542713,3.24353181622919,0.09230785946911328,0.32599723851042134,4.439188913122176,1.099287391170829,2.8574167199659235,0.1411136218348185,0.0928701420903177,1.7835644407136808,1.3597098468744813,0.12399629528751294,2.504972288307793,0.11924321490146506,0.5049094681390179,1.7597639395126505,0.3212040170775653,3.5892089010688437,0.490051261350521,0.10563700759556803,8.337511616019276,3.126532266864806,0.8176425447472682,2.086301689676607,0.6492892556446174,0.308588122622796,0.31431415753490993,4.204759793628096,0.007656455819260047,1.3669585466630187,0.6840634183835487,0.6152446939338252,3.051139245126409,1.1418219689164848,1.3475816840435553,0.029926017908914568,3.649173676551728,0.4805550586912334,0.21662464010710633,3.8703227580690727,0.7411988748160251,1.903079230244894,3.7611140999625974,0.6012393288236108,0.11152516762760271,0.4492519999180973,0.9795951391054607,0.35080967086531056
E3.1.448,3.8491456571623477,3.6788840683941872,0.09023184013891904,0.5077905137219749,0.9645076391355463,0.37530575419682644,0.21832507683917274,0.39852918638615714,0.6201780306143493,0.4809640531386631,2.030648466235422,0.991733745422234,0.15110373549197098,0.6515783024158706,0.6574344889934918,4.701498757871988,0.07711464590710598,0.023338326933463115,0.06836775823403672,0.1414170496243798,0.2902344021246116,0.758863661627187,0.9660358894327139,0.7151881295705839,0.07162960368048184,2.141831622768051,0.03716450459412504,1.3600241886041986,0.021880856229046737,0.3429353554785476,1.077840939926674,0.9699148927880993,0.6903755060040591,3.0773564050090885,0.5779490342550964,0.29172398410714334,5.177487809002406,0.8972922809825612,1.4759354112843897,0.657660391134973,9.684844867740818,0.286141055838756,1.03188282104448,0.40164695596642297,0.0900910895602855,0.48770544891004886,0.3187700840436791,0.4493046278439965,0.8691701123876259,0.3695912381080885,0.48780223809021106,3.235398441877753,0.07290942556958364,0.8250769766436346,0.2458525004775152,0.7951057115015487,0.20663620934165128,1.0060282738056925,4.911397717356523,0.462843182112909,0.010349947155057578,0.7598994085685546,5.114438085039723,0.3328011563850609,0.24423589978861845,4.574484502352771,1.0946362852731926,3.023529856223439,0.17812661210789463,0.44255137271181183,0.8819934937864826,0.40936110173895135,0.6520861024446576,0.13931630536429357,0.3045341323467465,1.0386492937959675,0.667052027765789,0.9856682265026966,0.7352989406086573,0.6849102792447768,1.215580583477837,3.718838211612895,0.7586627309571096,1.2399168242529204,0.16480061206365176,0.27352218575822007,0.17542024144756266,1.0137020654907904,7.077551384904303,2.020770462918422,0.9017543137392201,3.7082471132351245,0.5099854136728305,1.2273332876141514,1.5469601631976149,0.6253474658355204,0.11005305624481936,0.7472952215857293,3.399167143286431,0.12684609587235451,1.09763294280144,1.5241435686845117,0.4484370086528195,0.18136557102468143,1.3981069501001597,0.4119933700408907,0.25612778759080385,0.4610485887887378,0.5179498984255815,0.4578583657296684,0.34159300430366857,0.20198688130547418,3.402677843353569,0.19162970264121498,0.6589352829730226,4.7924662107729095,0.9618665738368408,2.999641334513322,0.9328108410238061,0.8089111997927075,1.7509987477832758,0.36824069965820283,0.8579867749540917,2.8216882511452823,0.9172000325112525,0.12141565913096022,2.126685227396961,0.27218690593092215,3.7173990827139094,0.9136985085722225,0.062423552894437184,7.722379433545035,2.970877148846275,0.3691288227834325,2.1528460299857946,0.20831689869763853,0.40081332076002785,0.32556715332061964,4.220018253993361,0.006797287189618617,0.9888441080270167,0.8124890173816882,0.27320721590378716,3.1654111900604223,0.36957714328552327,1.4440580626004702,0.07281708033614237,3.7361374024392413,0.45952106972205314,0.23880082277149567,3.909797966815721,1.1906973344456173,1.7814238238755644,3.874099622023783,0.7157549134929297,0.0892512724983776,0.4415306368179878,0.1933305355648235,0.5380916820364752
E3.2.449,3.444960317194427,3.4769296821162086,0.05000545699621332,0.14182521613405633,1.1186082352939952,1.02050055020118,0.10670726923348556,0.1348773147455667,0.39745992975811606,0.9588949701916211,1.6386074924260985,0.9153730256320014,0.5951193557395655,0.2181451883762055,0.8273145842550856,4.754088168387419,0.036859522023167474,0.11545353144189331,0.05275912744235395,0.3480929179225145,0.2179790486645048,0.45495539903850507,0.8256191288515908,0.6559919827613876,0.15056110622075067,2.269444502242627,0.06751699433357784,1.2792305116681093,0.030394314760586433,0.3856946626636119,1.0185758796517623,0.5752125842761078,0.22388039719698483,3.10608201910365,0.5510903062027659,0.434119683484417,5.039117159490334,0.028590242263844115,1.4827575065568928,0.07971088124996269,9.62368560181504,0.4583827069804495,0.26900190222582304,0.2449905843989123,0.6992446059382197,0.32082320377414175,1.055102720268693,0.17205381888483148,0.9346458032541756,0.19522790273786172,0.4735005481221937,3.5300619040129253,0.25680247186918964,1.0002259818614214,0.5001248231877884,0.28560000403818925,0.24137740921473916,0.4007165221989201,5.113996946816751,0.4876304654884245,0.016560225417758433,0.16827350205679797,5.121023112335636,0.8114990873644118,0.03940302205877136,4.649127800143465,1.0055656358049267,3.0410929162974467,0.19736320083057374,1.0289003341482592,0.8633720568771646,1.2085542651002814,0.34216796930353743,0.5729622538713613,0.8826956715512294,0.9607766677034496,0.5281685307264883,0.9054984737870989,0.5515049032504072,0.6379824126918513,1.212675400313089,3.140010381071956,1.4127089499265362,0.9977097956053974,1.116647019582188,0.21365335411288525,0.2569335254536348,0.3133429134516217,6.699109546902168,1.9914269396601993,0.9054171111572293,1.8638237707254057,0.7567928802013519,0.6392186080963298,3.501917690309901,0.6125065194749728,0.34456042687616706,1.1040585849583775,3.0003491814972074,0.5792202773223242,1.3398500713417436,1.6299985475609664,0.34653880426847494,0.12017783058545756,1.2367093260085287,1.080700691416289,1.030928217388123,0.39371017062843133,0.5621851812929578,0.718866093532712,0.14617904799779335,0.17165669750784027,2.8701237468433773,0.2797877298733008,0.4299635342766838,4.637105659911867,1.3296495043138372,2.9853021001053373,0.13644666213551207,0.7642971192694605,1.8212944778015159,0.9562879915402137,0.4677676262975082,2.5178487674100998,1.1896093520554532,0.08094361461719635,1.769676940498195,0.2934096424104952,3.6882672710087796,1.1149328193256287,0.45817567738294684,8.064840109429106,3.169090790285276,0.4836515415367296,2.1470555517001784,0.5391004085032012,0.24233841735186812,0.33421731380139563,4.464580662182386,0.008295568165047578,0.9235083505722643,0.3066641454331217,1.064758119845207,3.1788065483478123,1.01442787748244,1.2949763124492946,0.014156151262988,3.714961397683478,0.40013546138941203,0.25637484927458437,3.8649801161608184,0.851884205929632,1.944390661635042,3.6787106520673944,0.7199883680632188,0.1924590283998985,0.37719469783955106,0.05551144001687315,0.4376648244098216
E3.2.450,2.9245506340983662,3.4424202594642406,0.5246374306356654,0.6096163255559356,0.40274659645281796,1.0193623608097255,1.1787128884419626,0.25593374209543485,0.12086235483564572,0.22723478923829016,1.4800344419905032,1.007599483950415,0.2719127209543245,0.5022108633629984,0.9827434917981279,4.456165643899576,0.9414903452215053,0.06020110180539953,0.3293289824416302,0.4757719545489714,0.12822006458716745,0.7721362939748916,0.7227409041747066,0.7810992582305675,0.6762549797702135,2.397565605974071,0.060359599883878866,1.2231756900592832,0.04897800998892732,0.34856586514576593,0.9586045402026588,0.21958552203232123,0.28478773843868477,2.804564390587218,0.6116659382582574,0.45770030688023394,4.666541281743933,0.8850038481094445,1.4636184947537578,0.5057920919555147,10.178834764203264,0.221639487634886,0.7249845225175062,0.21036094688416937,0.04074295991388619,0.2505703106306093,0.5283010392206854,0.43773962524827376,1.3246454402127306,0.6561462055953368,0.05633361919916924,2.6974613439496946,0.20995297078455433,0.4011895814358804,1.0116101968427855,0.8475794847233533,0.35123190443276653,1.1690310164577782,4.642949274969476,0.2994924448611149,0.0017904344636193999,0.1569218562567102,4.767357107783793,1.0213614436416811,0.6198471520551871,4.337238531510622,0.6521669099855969,3.104563297351437,0.7176161101591728,0.6918404293724991,0.8396919478643716,0.22734008402018194,1.2157800281745217,0.13960656662363868,0.5580292505815249,0.22766340250863198,1.5295741260600941,0.8862762384753278,0.4026010807226113,0.6205105865486313,1.1621123984430264,2.9539990436865358,0.598882224313355,1.0552776631487164,0.8711603838637437,0.1854482165667535,0.9657528827826731,0.16449236183950705,7.231448374682377,2.0712680692306886,0.8476507645399077,1.7580522820386173,0.7062836441082776,0.3497960944899109,3.2822612075585282,0.6089508501784933,0.33738192599039424,0.6760288179260648,2.820096063978254,0.3746037404642808,0.9370266227148902,1.9577228247007183,0.3083677574507693,0.10810175131042626,1.1243893040645518,1.3754634512499326,0.9083057389381738,0.40003193268958853,0.9514154352373421,1.4178914234906026,0.31091512243657315,0.19272733567280678,3.074568739192232,0.28703669483845523,0.46903960792157173,3.995938372004283,1.3033060687465663,2.857863370828082,0.6258428579092858,0.8477992559858323,1.6360858819785133,1.2534645327348644,0.7592091822287996,2.4986365795242462,0.796603898180083,0.26332394618276656,1.5145147864486797,0.9391853540150255,3.4862308332789698,0.8417246310285037,0.7836537911980223,8.086302676608412,2.8493150675225696,0.8266700322127473,1.685831896695238,0.5540266768359621,0.35216056609051893,0.2893782210185641,5.1762487009578155,0.08267394871210867,0.507839234153699,0.2532051789716317,1.4044465949265967,2.798345202250346,0.5886294960332027,1.229605756165155,0.010563277827269008,3.4308640881242836,0.4557497932634993,0.24148419398096055,3.6058561504818214,0.5947848592451854,1.9055658348959417,3.371131681989476,0.16726309182649718,0.3677920702614346,0.35210289014972584,1.0261191069735083,0.3296496854171871
E3.2.452,3.0449691679807214,3.1916569322159902,0.1544065917804276,0.750710393725128,0.3676108932367222,0.31366665701829677,1.0543179159512348,0.21851305314313932,0.9480565796922212,0.6573487860141163,1.723701610300856,0.8710117244880864,0.2904532555253291,1.0781090992774558,0.9536028187268292,4.228931321178136,0.4324419518893231,0.4717200488906409,0.2547715459338789,0.9502576986239875,0.21109240678945307,0.7261129239063054,0.8087111815084344,0.7786637840961209,0.7760956246474174,2.3329411106340445,0.018313264560241738,1.1330359213685792,0.04748637620620234,0.3007215795744061,0.9068743727841059,0.6481971361264112,0.9929208298464729,2.7599959251112582,1.0668907971180457,1.0051035416680472,4.239874103418711,0.656732309644124,1.4137347078912068,0.7773320568374757,9.614919970712071,0.783633685347818,0.7377057992596492,0.2113155413510353,0.06828942859066195,0.7204583594361549,0.744727838988565,0.3627919122904664,0.98940140718103,0.6075289035681323,0.8286037107873481,2.700242326916648,0.1848156692547977,0.5210242323880534,0.4007957850602263,0.32681592030458895,0.6835658275289057,0.597396770855861,4.398291000136689,0.43048637054384115,0.0071070229044459515,0.1859667961289863,5.037489872771207,0.3561041862117253,0.991137741317611,4.361304585903736,0.5887811729888913,3.0068039433638556,0.2723023936789779,0.150100679081761,0.8824256249334531,0.5287371977797702,1.1581929277225647,0.7098980608992213,0.10749857293238375,0.8311177633722197,1.2697604200936328,0.9148779331072457,0.5982532075800505,0.6314900331198797,0.7898854373882593,3.3374157168184366,0.6438432531222575,1.1096105176680267,0.8192703722478754,0.20270933840496735,0.571990742807431,0.24656114184868577,6.850568421511215,2.2971422631252674,0.43647332282835477,1.7264261398699743,1.1138974264498533,0.5557251450100835,3.1893738646056993,0.5774723327560836,0.302355980658903,0.7453702564759026,2.7371599382218648,0.998611730275653,0.7886360987483655,1.9378331183356643,0.3626812144369623,0.11188025729207567,1.1089271983303464,1.1913591601691436,0.2552057187572383,0.33323221715189094,0.7871591048284285,1.9364382173885195,0.6394311170182652,0.3464448016192194,3.372435792760569,0.2721046743153987,0.34802232123083693,3.8656199140660554,1.2460562278098541,3.0784418884160325,1.0090771677131545,0.9250613091097019,1.5778296584605855,0.4713019724131977,0.2969339590138014,2.362593191116112,0.555015484229945,0.29350945432873377,1.9638361085493612,0.7658556422046896,3.3058370642842374,0.9050779233456009,0.0712068418153537,7.822166200360494,3.1621454097039203,0.08954069570997733,1.5076855955240942,0.8198869734059846,0.23798529731416518,0.3023116439448343,5.39052480754366,0.009188885699075814,0.49544319367991374,0.1266910713406918,1.3514023287502612,2.897287782163823,0.789381948105484,1.112776618417838,0.03132766696168857,3.313249532965707,0.40347496417351275,0.25989119729143084,3.6715549760298996,0.7242366307218548,1.7916292829205154,3.3949792856039993,0.6441329539025181,0.8463265014796801,0.5814610478589092,0.10281756699231741,0.3243552489344299
E3.2.453,3.1352671781427923,3.1113870859360993,0.27599726611269393,0.6161103036555948,0.5807118929103844,0.9752750866105145,0.5290869885576273,0.33288725809394193,0.6288959022836755,0.9519513635439224,1.5501531483775892,1.0208946858400245,0.17479227704015501,1.0856176456718567,0.6416688162993927,4.659354307257223,0.7901276494910927,0.4041662423761643,0.3331590228013631,0.7619150177004818,0.20097458501388976,0.7580374065668478,0.2668511686865591,0.9088968151440707,0.3116494286333116,2.1225733106929874,0.050287242171314174,1.299180956543799,0.027618043688806625,0.4578332150473684,0.5722735037863343,0.5496571721719448,0.34315343207284155,2.8066204353065345,0.4305603991757233,0.5682847294879075,4.694688956684408,0.8223145518810235,1.4754590560172247,0.39432294460121986,9.539479837528269,0.04741524230685975,0.5723048341161134,0.2665508981793617,0.6906579333717943,0.3234715833349666,1.0834884446191118,0.4905437632683814,0.5455911689589421,0.6454733451225232,0.5504884799799137,2.9313232255920822,0.17236157573801406,1.058486454944263,0.7759001830226189,0.18948070099885378,0.29106794998161906,0.7980859146145072,4.939045728648911,0.30182548508761126,0.04418302270471388,0.5783998310129412,5.084533510778092,0.9892955107188803,0.9274812891384844,4.787142215616678,0.8895518921681582,2.8239716579574696,0.5275141959389699,1.0099849558794538,0.23588027407123055,0.7861390886967208,0.9492398192834749,0.6925999878373197,0.17095833996314205,0.23199473503665013,0.6524689821161248,0.8493145816825883,0.5825089523717957,0.520069730723871,0.6237599358263702,3.1474815264670992,1.0985530603630214,0.7340569658148421,0.9758468909275905,0.17831223143059863,0.7344718405372337,0.30342123858353914,6.986118983719659,2.232135359168461,0.48593406125823313,1.8567225068638153,0.9755796332347253,1.0513566163761636,3.4516620723331286,0.6430028088883843,0.24273934248294599,0.24098708458777474,2.9102492453205806,0.8628880050782154,1.4294251537316196,1.4982058144622328,0.41458494899225906,0.17396755417729515,1.0433144194523059,0.25762841848502793,0.817910613252906,0.49769947880604826,0.9807290981436377,0.7451565271853413,0.3169818664892982,0.08854260534254153,2.925924638506363,0.28591739347867134,0.5018669415734175,4.4360010964907355,1.0225328660118294,3.0172971964057234,0.532903662650118,0.15002641673095699,1.7112865557181636,0.46887999303048233,0.37347744786426357,2.2936720024556605,0.6865986127527263,0.12156403059919164,1.5614571830417097,1.0360894675578345,3.5110523739288597,0.5007078513542448,0.14956812089254595,8.538230677955617,3.254014414041154,0.4841837039942462,1.7842706069201126,0.6691610658467646,0.31456425397376553,0.21189936869173828,5.066530670746218,0.01719344165133511,0.9948444603794707,1.046304160254176,1.192387858244185,3.012852624696764,0.6759401897970878,1.1693525787488759,0.049489006874922,3.5971712136181,0.3620063197642372,0.27404290803340764,4.303654428931844,0.5298101462943896,1.710534110061956,3.8122209634805517,0.6655611747323229,0.45153767137681156,0.6971798098277486,0.2731435772695674,0.3887121825378642
